"city08","co2TailpipeGpm","cylinders","displ","drive","fuelType1","highway08","trany","VClass","year","tCharger","sCharger","startStop"
23,341.8076923077,4,2.5,"Front-Wheel Drive","Regular Gasoline",31,"Automatic","Midsize Car",2007,"N","N","N"
23,341.8076923077,4,2.5,"Front-Wheel Drive","Regular Gasoline",32,"Manual","Midsize Car",2007,"N","N","N"
20,403.9545454545,6,3.5,"Front-Wheel Drive","Premium Gasoline",26,"Automatic","Midsize Car",2007,"N","N","N"
19,403.9545454545,6,3.5,"Front-Wheel Drive","Premium Gasoline",27,"Manual","Midsize Car",2007,"N","N","N"
25,317.3928571429,4,2,"Front-Wheel Drive","Regular Gasoline",33,"Automatic","Midsize Car",2007,"N","N","N"
24,329.1481481481,4,2,"Front-Wheel Drive","Regular Gasoline",31,"Manual","Midsize Car",2007,"N","N","N"
18,423.1904761905,4,2.3,"Front-Wheel Drive","Premium Gasoline",28,"Manual","Midsize Car",2007,"Y","N","N"
17,444.35,4,2.3,"Front-Wheel Drive","Premium Gasoline",27,"Automatic","Midsize Car",2007,"Y","N","N"
48,193.1956521739,4,1.5,"Front-Wheel Drive","Regular Gasoline",45,"Automatic","Midsize Car",2007,"N","N","Y"
23,370.2916666667,4,1.6,"Rear-Wheel Drive","Regular Gasoline",26,"Manual","SubCompact Car",1985,"N","N","N"
21,403.9545454545,4,2,"Rear-Wheel Drive","Regular Gasoline",24,"Manual","Small Pickup Truck",1986,"N","N","N"
13,592.4666666667,12,6,"4-Wheel Drive","Premium Gasoline",19,"Automatic","Large Car",2007,"N","N","N"
10,807.9090909091,8,6.7,"Rear-Wheel Drive","Premium Gasoline",14,"Automatic","Large Car",2007,"Y","N","N"
15,493.7222222222,6,3.5,"4-Wheel Drive","Regular Gasoline",22,"Automatic","Large Car",2007,"N","N","N"
15,493.7222222222,8,5.7,"4-Wheel Drive","Regular Gasoline",22,"Automatic","Large Car",2007,"N","N","N"
18,423.1904761905,6,2.7,"Rear-Wheel Drive","Regular Gasoline",26,"Automatic","Large Car",2007,"N","N","N"
17,444.35,6,3.5,"Rear-Wheel Drive","Regular Gasoline",24,"Automatic","Large Car",2007,"N","N","N"
15,493.7222222222,8,5.7,"Rear-Wheel Drive","Regular Gasoline",23,"Automatic","Large Car",2007,"N","N","N"
13,592.4666666667,8,6.1,"Rear-Wheel Drive","Premium Gasoline",18,"Automatic","Large Car",2007,"N","N","N"
18,423.1904761905,6,2.7,"Rear-Wheel Drive","Regular Gasoline",26,"Automatic","Large Car",2007,"N","N","N"
17,444.35,6,3.5,"Rear-Wheel Drive","Regular Gasoline",24,"Automatic","Large Car",2007,"N","N","N"
19,467.7368421053,4,2.6,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Small Pickup Truck",1986,"N","N","N"
15,493.7222222222,8,5.7,"Rear-Wheel Drive","Regular Gasoline",23,"Automatic","Large Car",2007,"N","N","N"
13,592.4666666667,8,6.1,"Rear-Wheel Drive","Premium Gasoline",18,"Automatic","Large Car",2007,"N","N","N"
15,493.7222222222,6,3.5,"4-Wheel Drive","Regular Gasoline",22,"Automatic","Large Car",2007,"N","N","N"
15,493.7222222222,8,5.7,"4-Wheel Drive","Regular Gasoline",22,"Automatic","Large Car",2007,"N","N","N"
17,467.7368421053,6,3.8,"Front-Wheel Drive","Regular Gasoline",24,"Automatic","Large Car",2007,"N","N","N"
11,683.6153846154,8,4.2,"Rear-Wheel Drive","Premium Gasoline",16,"Automatic","Large Car",2007,"N","N","N"
20,386.3913043478,6,3.5,"Front-Wheel Drive","Regular Gasoline",28,"Automatic","Large Car",2007,"N","N","N"
18,423.1904761905,6,3.2,"4-Wheel Drive","Premium Gasoline",25,"Automatic","Small Station Wagon",2007,"N","N","N"
18,423.1904761905,6,3,"Rear-Wheel Drive","Premium Gasoline",27,"Automatic","Small Station Wagon",2007,"N","N","N"
17,444.35,6,3,"4-Wheel Drive","Premium Gasoline",26,"Manual","Small Station Wagon",2007,"N","N","N"
18,444.35,4,2.6,"Rear-Wheel Drive","Regular Gasoline",23,"Manual","Small Pickup Truck",1986,"N","N","N"
17,444.35,6,3,"4-Wheel Drive","Premium Gasoline",25,"Automatic","Small Station Wagon",2007,"N","N","N"
25,329.1481481481,4,1.8,"Front-Wheel Drive","Regular Gasoline",31,"Automatic","Small Station Wagon",2007,"N","N","N"
26,306.4482758621,4,1.8,"Front-Wheel Drive","Regular Gasoline",33,"Manual","Small Station Wagon",2007,"N","N","N"
19,403.9545454545,4,2,"Front-Wheel Drive","Premium Gasoline",28,"Manual","Small Station Wagon",2007,"Y","N","N"
18,423.1904761905,4,2,"Front-Wheel Drive","Premium Gasoline",27,"Automatic","Small Station Wagon",2007,"Y","N","N"
16,467.7368421053,6,2.8,"Front-Wheel Drive","Regular Gasoline",26,"Manual","Small Station Wagon",2007,"Y","N","N"
15,493.7222222222,6,2.8,"Front-Wheel Drive","Regular Gasoline",26,"Automatic","Small Station Wagon",2007,"Y","N","N"
25,329.1481481481,4,1.8,"Front-Wheel Drive","Regular Gasoline",31,"Automatic","Small Station Wagon",2007,"N","N","N"
26,306.4482758621,4,1.8,"Front-Wheel Drive","Regular Gasoline",33,"Manual","Small Station Wagon",2007,"N","N","N"
18,423.1904761905,4,2.3,"Front-Wheel Drive","Premium Gasoline",28,"Manual","Midsize Station Wagon",2007,"Y","N","N"
19,423.1904761905,4,2,"Rear-Wheel Drive","Regular Gasoline",24,"Manual","Small Pickup Truck",1986,"N","N","N"
17,444.35,4,2.3,"Front-Wheel Drive","Premium Gasoline",27,"Automatic","Midsize Station Wagon",2007,"Y","N","N"
15,522.7647058824,6,4.3,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,555.4375,8,4.8,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
15,522.7647058824,8,5.3,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,6,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2007,"N","N","N"
15,522.7647058824,6,3.7,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,555.4375,6,3.7,"Rear-Wheel Drive","Regular Gasoline",20,"Manual","Standard Pickup Truck",2007,"N","N","N"
14,592.4666666667,8,4.7,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,4.7,"Rear-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2007,"N","N","N"
14,555.4375,6,3.7,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
20,403.9545454545,4,2,"Rear-Wheel Drive","Regular Gasoline",25,"Manual","Small Pickup Truck",1986,"N","N","N"
14,555.4375,6,3.7,"Rear-Wheel Drive","Regular Gasoline",20,"Manual","Standard Pickup Truck",2007,"N","N","N"
13,634.7857142857,8,4.7,"Rear-Wheel Drive","Regular Gasoline",17,"Manual","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,5.7,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,555.4375,6,4.2,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,555.4375,6,4.2,"Rear-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,4.6,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,5.4,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2007,"N","N","N"
15,522.7647058824,6,4.3,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,555.4375,8,4.8,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
15,522.7647058824,8,5.3,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Standard Pickup Truck",2007,"N","N","N"
19,423.1904761905,4,2.3,"Rear-Wheel Drive","Regular Gasoline",24,"Automatic","Small Pickup Truck",1986,"N","N","N"
13,592.4666666667,8,6,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2007,"N","N","N"
12,634.7857142857,8,5.4,"Rear-Wheel Drive","Regular Gasoline",16,"Automatic","Standard Pickup Truck",2007,"N","N","N"
15,522.7647058824,6,3.7,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,555.4375,6,3.7,"Rear-Wheel Drive","Regular Gasoline",20,"Manual","Standard Pickup Truck",2007,"N","N","N"
14,592.4666666667,8,4.7,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,4.7,"Rear-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2007,"N","N","N"
17,467.7368421053,4,2.5,"Rear-Wheel Drive","Regular Gasoline",22,"Automatic","Standard Pickup Truck",2007,"N","N","N"
19,423.1904761905,4,2.5,"Rear-Wheel Drive","Regular Gasoline",23,"Manual","Standard Pickup Truck",2007,"N","N","N"
15,522.7647058824,6,4,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Standard Pickup Truck",2007,"N","N","N"
16,522.7647058824,6,4,"Rear-Wheel Drive","Regular Gasoline",20,"Manual","Standard Pickup Truck",2007,"N","N","N"
25,377.037037037,4,2.3,"Rear-Wheel Drive","Diesel",29,"Manual","Small Pickup Truck",1986,"N","N","N"
12,634.7857142857,8,5.6,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2007,"N","N","N"
19,423.1904761905,4,2.7,"Rear-Wheel Drive","Regular Gasoline",25,"Automatic","Standard Pickup Truck",2007,"N","N","N"
20,403.9545454545,4,2.7,"Rear-Wheel Drive","Regular Gasoline",26,"Manual","Standard Pickup Truck",2007,"N","N","N"
17,493.7222222222,6,4,"Rear-Wheel Drive","Regular Gasoline",21,"Automatic","Standard Pickup Truck",2007,"N","N","N"
15,522.7647058824,6,4,"Rear-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2007,"N","N","N"
15,522.7647058824,6,4,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,592.4666666667,8,4.7,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,555.4375,6,4.3,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,4.8,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,555.4375,8,5.3,"4-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
23,370.2916666667,4,2.3,"Rear-Wheel Drive","Regular Gasoline",26,"Manual","Small Pickup Truck",1986,"N","N","N"
13,592.4666666667,8,6,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,592.4666666667,6,3.7,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2007,"N","N","N"
15,555.4375,6,3.7,"4-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2007,"N","N","N"
14,592.4666666667,8,4.7,"4-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,4.7,"4-Wheel Drive","Regular Gasoline",18,"Manual","Standard Pickup Truck",2007,"N","N","N"
13,634.7857142857,8,4.7,"4-Wheel Drive","Regular Gasoline",17,"Manual","Standard Pickup Truck",2007,"N","N","N"
13,634.7857142857,8,5.7,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,4.6,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2007,"N","N","N"
12,634.7857142857,8,5.4,"4-Wheel Drive","Regular Gasoline",16,"Automatic","Standard Pickup Truck",2007,"N","N","N"
16,493.7222222222,6,2.9,"Rear-Wheel Drive","Regular Gasoline",22,"Automatic","Small Pickup Truck",1986,"N","N","N"
14,555.4375,6,4.3,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,4.8,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,555.4375,8,5.3,"4-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,6,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2007,"N","N","N"
12,634.7857142857,8,5.4,"4-Wheel Drive","Regular Gasoline",16,"Automatic","Standard Pickup Truck",2007,"N","N","N"
14,592.4666666667,6,3.7,"4-Wheel Drive","Regular Gasoline",18,"Automatic","Standard Pickup Truck",2007,"N","N","N"
15,555.4375,6,3.7,"4-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2007,"N","N","N"
14,592.4666666667,8,4.7,"4-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,4.7,"4-Wheel Drive","Regular Gasoline",18,"Manual","Standard Pickup Truck",2007,"N","N","N"
14,555.4375,6,4,"4-Wheel Drive","Regular Gasoline",19,"Automatic","Standard Pickup Truck",2007,"N","N","N"
17,467.7368421053,6,2.9,"Rear-Wheel Drive","Regular Gasoline",22,"Manual","Small Pickup Truck",1986,"N","N","N"
15,522.7647058824,6,4,"4-Wheel Drive","Regular Gasoline",19,"Manual","Standard Pickup Truck",2007,"N","N","N"
12,634.7857142857,8,5.6,"4-Wheel Drive","Regular Gasoline",17,"Automatic","Standard Pickup Truck",2007,"N","N","N"
17,467.7368421053,4,2.7,"4-Wheel Drive","Regular Gasoline",22,"Manual","Standard Pickup Truck",2007,"N","N","N"
16,522.7647058824,6,4,"4-Wheel Drive","Regular Gasoline",20,"Automatic","Standard Pickup Truck",2007,"N","N","N"
15,555.4375,6,4,"4-Wheel Drive","Regular Gasoline",18,"Manual","Standard Pickup Truck",2007,"N","N","N"
13,592.4666666667,8,4.7,"4-Wheel Drive","Regular Gasoline",16,"Automatic","Standard Pickup Truck",2007,"N","N","N"
17,467.7368421053,6,3.3,"Front-Wheel Drive","Regular Gasoline",24,"Automatic","Minivan",2007,"N","N","N"
16,493.7222222222,6,3.8,"Front-Wheel Drive","Regular Gasoline",23,"Automatic","Minivan",2007,"N","N","N"
17,444.35,4,2.4,"Front-Wheel Drive","Regular Gasoline",24,"Automatic","Minivan",2007,"N","N","N"
17,444.35,6,3.3,"Front-Wheel Drive","Regular Gasoline",24,"Automatic","Minivan",2007,"N","N","N"
26,329.1481481481,4,1.5,"Front-Wheel Drive","Regular Gasoline",29,"Automatic","SubCompact Car",1985,"N","N","N"
19,423.1904761905,4,2.5,"Rear-Wheel Drive","Regular Gasoline",26,"Automatic","Small Pickup Truck",1986,"N","N","N"
16,493.7222222222,6,3.8,"Front-Wheel Drive","Regular Gasoline",23,"Automatic","Minivan",2007,"N","N","N"
16,493.7222222222,6,3.5,"Front-Wheel Drive","Regular Gasoline",23,"Automatic","Minivan",2007,"N","N","N"
17,467.7368421053,6,3.5,"Front-Wheel Drive","Regular Gasoline",24,"Automatic","Minivan",2007,"N","N","N"
12,634.7857142857,8,6.2,"Rear-Wheel Drive","Premium Gasoline",19,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
15,522.7647058824,6,3.6,"Rear-Wheel Drive","Regular Gasoline",22,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,555.4375,8,4.6,"Rear-Wheel Drive","Premium Gasoline",20,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,592.4666666667,8,6,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,592.4666666667,8,6,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
14,555.4375,8,4.8,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,592.4666666667,8,5.7,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
20,403.9545454545,4,2.5,"Rear-Wheel Drive","Regular Gasoline",25,"Manual","Small Pickup Truck",1986,"N","N","N"
16,493.7222222222,6,3.8,"Front-Wheel Drive","Regular Gasoline",23,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
15,522.7647058824,6,4,"Front-Wheel Drive","Regular Gasoline",22,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
17,467.7368421053,4,2.4,"Front-Wheel Drive","Premium Gasoline",24,"Automatic","Sport Utility Vehicle",2007,"Y","N","N"
19,423.1904761905,4,2.4,"Front-Wheel Drive","Regular Gasoline",24,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
19,423.1904761905,4,2.4,"Front-Wheel Drive","Premium Gasoline",25,"Manual","Sport Utility Vehicle",2007,"Y","N","N"
19,403.9545454545,4,2.4,"Front-Wheel Drive","Regular Gasoline",26,"Manual","Sport Utility Vehicle",2007,"N","N","N"
14,555.4375,6,3.7,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,592.4666666667,8,5.7,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
18,423.1904761905,6,2.7,"Rear-Wheel Drive","Regular Gasoline",26,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
17,444.35,6,3.5,"Rear-Wheel Drive","Regular Gasoline",24,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
21,370.2916666667,4,2.5,"Rear-Wheel Drive","Regular Gasoline",28,"Manual","Small Pickup Truck",1986,"N","N","N"
15,493.7222222222,8,5.7,"Rear-Wheel Drive","Regular Gasoline",23,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,592.4666666667,8,6.1,"Rear-Wheel Drive","Premium Gasoline",18,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
16,493.7222222222,6,3.7,"Rear-Wheel Drive","Regular Gasoline",22,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
16,467.7368421053,6,3.7,"Rear-Wheel Drive","Regular Gasoline",22,"Manual","Sport Utility Vehicle",2007,"N","N","N"
12,592.4666666667,8,5.4,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
14,555.4375,6,4,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,555.4375,8,4.6,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
14,555.4375,8,4.8,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,592.4666666667,8,6,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
20,386.3913043478,4,2.4,"Front-Wheel Drive","Regular Gasoline",27,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
16,493.7222222222,6,2.8,"Rear-Wheel Drive","Regular Gasoline",21,"Automatic","Small Pickup Truck",1986,"N","N","N"
20,403.9545454545,4,2.4,"Front-Wheel Drive","Regular Gasoline",25,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
18,444.35,4,2.4,"Front-Wheel Drive","Regular Gasoline",23,"Manual","Sport Utility Vehicle",2007,"N","N","N"
16,493.7222222222,6,3.5,"Front-Wheel Drive","Regular Gasoline",22,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
19,403.9545454545,4,2,"Front-Wheel Drive","Regular Gasoline",25,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
20,403.9545454545,4,2,"Front-Wheel Drive","Regular Gasoline",25,"Manual","Sport Utility Vehicle",2007,"N","N","N"
18,444.35,6,2.7,"Front-Wheel Drive","Regular Gasoline",24,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
15,493.7222222222,6,3.5,"Rear-Wheel Drive","Premium Gasoline",22,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
12,634.7857142857,8,5.6,"Rear-Wheel Drive","Premium Gasoline",17,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
14,555.4375,6,3.7,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,592.4666666667,8,5.7,"Rear-Wheel Drive","Regular Gasoline",18,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
16,493.7222222222,6,2.8,"Rear-Wheel Drive","Regular Gasoline",21,"Manual","Small Pickup Truck",1986,"N","N","N"
21,386.3913043478,4,2.4,"Front-Wheel Drive","Regular Gasoline",25,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
15,522.7647058824,6,3.7,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,592.4666666667,8,5.7,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
15,522.7647058824,6,3.7,"Rear-Wheel Drive","Regular Gasoline",21,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
16,522.7647058824,6,3.7,"Rear-Wheel Drive","Regular Gasoline",20,"Manual","Sport Utility Vehicle",2007,"N","N","N"
15,522.7647058824,6,3.8,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
16,493.7222222222,6,3.8,"Rear-Wheel Drive","Regular Gasoline",21,"Manual","Sport Utility Vehicle",2007,"N","N","N"
15,522.7647058824,6,3.8,"Rear-Wheel Drive","Regular Gasoline",21,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
19,423.1904761905,4,2,"Front-Wheel Drive","Regular Gasoline",25,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
20,403.9545454545,4,2,"Front-Wheel Drive","Regular Gasoline",25,"Manual","Sport Utility Vehicle",2007,"N","N","N"
15,493.7222222222,6,2.8,"Rear-Wheel Drive","Regular Gasoline",22,"Manual","Small Pickup Truck",1986,"N","N","N"
17,444.35,6,2.7,"Front-Wheel Drive","Regular Gasoline",23,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
28,341.8076923077,6,3.3,"Front-Wheel Drive","Premium Gasoline",25,"Automatic","Sport Utility Vehicle",2007,"N","N","Y"
12,634.7857142857,8,5.4,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,592.4666666667,6,4,"Rear-Wheel Drive","Regular Gasoline",19,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
13,555.4375,8,4.6,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
17,444.35,6,3,"Front-Wheel Drive","Regular Gasoline",25,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
12,634.7857142857,8,5.6,"Rear-Wheel Drive","Regular Gasoline",17,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
18,444.35,6,3.5,"Front-Wheel Drive","Premium Gasoline",23,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
15,522.7647058824,6,4,"Rear-Wheel Drive","Premium Gasoline",22,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
15,522.7647058824,6,4,"Rear-Wheel Drive","Regular Gasoline",20,"Automatic","Sport Utility Vehicle",2007,"N","N","N"
